Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-10 00:00:00-04:00,AMD,153.1,157.7,150.61,151.92,181398200,0.0,0.0
2024-05-17 00:00:00-04:00,AMD,151.28,169.72,148.78,164.47,245664500,0.0,0.0
2024-05-24 00:00:00-04:00,AMD,165.55,173.14,158.27,166.36,269734400,0.0,0.0
2024-05-31 00:00:00-04:00,AMD,169.42,174.55,160.07,166.9,233844700,0.0,0.0
2024-06-07 00:00:00-04:00,AMD,170.82,171.08,158.87,167.87,259772000,0.0,0.0
2024-06-14 00:00:00-04:00,AMD,162.48,165.55,156.92,159.63,234895000,0.0,0.0
2024-06-21 00:00:00-04:00,AMD,158.0,166.82,153.34,161.23,250940100,0.0,0.0
2024-06-28 00:00:00-04:00,AMD,159.75,166.45,156.0,162.21,214125600,0.0,0.0
2024-07-05 00:00:00-04:00,AMD,161.25,174.04,153.64,171.9,197113300,0.0,0.0
2024-07-12 00:00:00-04:00,AMD,174.9,187.28,173.22,181.61,303924800,0.0,0.0
2024-07-19 00:00:00-04:00,AMD,184.45,185.5,150.62,151.58,276723400,0.0,0.0
2024-07-26 00:00:00-04:00,AMD,154.23,157.05,136.81,139.99,235080500,0.0,0.0
2024-08-02 00:00:00-04:00,AMD,141.19,153.6,130.24,132.5,403849600,0.0,0.0
2024-08-09 00:00:00-04:00,AMD,122.16,139.14,121.83,134.27,284842000,0.0,0.0
2024-08-16 00:00:00-04:00,AMD,134.44,149.37,133.23,148.56,192155000,0.0,0.0
2024-08-23 00:00:00-04:00,AMD,148.43,162.04,147.72,154.98,269841200,0.0,0.0
2024-08-30 00:00:00-04:00,AMD,154.7,158.28,144.47,148.56,181843000,0.0,0.0
2024-09-06 00:00:00-04:00,AMD,146.41,146.49,132.11,134.35,149319800,0.0,0.0
2024-09-13 00:00:00-04:00,AMD,136.1,153.03,134.86,152.31,169750800,0.0,0.0
2024-09-20 00:00:00-04:00,AMD,151.7,159.25,148.01,155.95,168635100,0.0,0.0
2024-09-27 00:00:00-04:00,AMD,156.45,168.73,154.58,164.35,150413900,0.0,0.0
2024-10-04 00:00:00-04:00,AMD,163.1,171.21,158.08,170.9,152499200,0.0,0.0
2024-10-11 00:00:00-04:00,AMD,171.08,174.05,162.0,167.89,224250600,0.0,0.0
2024-10-18 00:00:00-04:00,AMD,167.77,168.9,154.92,155.97,166415900,0.0,0.0
2024-10-25 00:00:00-04:00,AMD,155.76,158.91,150.52,156.23,139510000,0.0,0.0
2024-11-01 00:00:00-04:00,AMD,158.5,167.51,141.32,141.86,279021800,0.0,0.0
2024-11-08 00:00:00-05:00,AMD,141.7,150.71,139.72,147.95,146982900,0.0,0.0
2024-11-15 00:00:00-05:00,AMD,147.38,148.57,133.65,134.9,174473900,0.0,0.0
2024-11-22 00:00:00-05:00,AMD,138.19,140.9,134.93,138.35,141853000,0.0,0.0
2024-11-29 00:00:00-05:00,AMD,140.49,142.8,132.96,137.18,109276500,0.0,0.0
2024-12-06 00:00:00-05:00,AMD,137.92,144.12,137.4,138.59,144864100,0.0,0.0
2024-12-13 00:00:00-05:00,AMD,135.71,135.77,124.77,126.91,243362700,0.0,0.0
2024-12-20 00:00:00-05:00,AMD,126.01,127.76,117.9,119.21,234881500,0.0,0.0
2024-12-27 00:00:00-05:00,AMD,120.71,127.51,120.47,125.19,130529700,0.0,0.0
2025-01-03 00:00:00-05:00,AMD,123.56,125.56,119.44,125.37,131746500,0.0,0.0
2025-01-10 00:00:00-05:00,AMD,129.07,131.71,114.45,116.04,193379300,0.0,0.0
2025-01-17 00:00:00-05:00,AMD,115.28,122.74,114.41,121.46,179500000,0.0,0.0
2025-01-24 00:00:00-05:00,AMD,122.39,125.65,120.63,122.84,123094000,0.0,0.0
2025-01-31 00:00:00-05:00,AMD,117.8,120.44,112.8,115.95,212073600,0.0,0.0
