Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-18,PFE,32.766,33.708,32.007,33.534,118250400,0.0,0.0
2023-08-25,PFE,33.58,34.019,32.674,33.278,102206400,0.0,0.0
2023-09-01,PFE,33.333,33.79,32.363,32.729,98450800,0.0,0.0
2023-09-08,PFE,32.894,33.196,31.138,31.33,107471700,0.0,0.0
2023-09-15,PFE,31.321,31.668,30.68,31.165,151133800,0.0,0.0
2023-09-22,PFE,31.211,31.211,29.729,29.903,135948000,0.0,0.0
2023-09-29,PFE,29.903,30.397,29.061,30.342,142484700,0.0,0.0
2023-10-06,PFE,30.141,31.202,29.967,30.305,144432800,0.0,0.0
2023-10-13,PFE,30.241,30.616,29.29,29.372,115099400,0.0,0.0
2023-10-20,PFE,30.031,31.028,27.881,28.037,199900000,0.0,0.0
2023-10-27,PFE,28.146,28.714,27.46,27.543,146233600,0.0,0.0
2023-11-03,PFE,27.662,28.714,27.168,28.595,156983000,0.0,0.0
2023-11-10,PFE,28.649,28.732,26.913,27.33,137447700,0.41,0.0
2023-11-17,PFE,27.2,28.229,26.82,27.738,178635200,0.0,0.0
2023-11-24,PFE,27.719,28.461,27.59,28.276,82680900,0.0,0.0
2023-12-01,PFE,28.507,28.507,26.236,26.802,230649000,0.0,0.0
2023-12-08,PFE,26.904,27.478,26.421,26.681,188338500,0.0,0.0
2023-12-15,PFE,26.681,26.755,23.881,24.688,484750400,0.0,0.0
2023-12-22,PFE,24.957,26.69,24.771,26.329,275752200,0.0,0.0
2023-12-29,PFE,26.357,26.913,26.19,26.69,125935200,0.0,0.0
2024-01-05,PFE,26.774,28.072,26.653,27.321,180526000,0.0,0.0
2024-01-12,PFE,27.219,27.682,26.208,26.607,187476700,0.0,0.0
2024-01-19,PFE,26.514,26.625,25.587,26.217,157772800,0.0,0.0
2024-01-26,PFE,26.255,26.681,25.746,25.85,212530600,0.42,0.0
2024-02-02,PFE,25.897,26.697,25.116,25.342,339894000,0.0,0.0
2024-02-09,PFE,25.351,26.094,24.956,25.934,194546200,0.0,0.0
2024-02-16,PFE,25.916,26.367,25.276,25.991,165546500,0.0,0.0
2024-02-23,PFE,25.982,26.48,25.586,26.123,126742700,0.0,0.0
2024-03-01,PFE,26.038,26.038,24.946,25.022,216150900,0.0,0.0
2024-03-08,PFE,24.749,25.709,24.099,25.615,337636400,0.0,0.0
2024-03-15,PFE,25.699,26.998,25.699,26.292,252778500,0.0,0.0
2024-03-22,PFE,26.358,26.386,25.605,25.746,158143800,0.0,0.0
2024-03-29,PFE,25.633,26.461,25.502,26.113,144045200,0.0,0.0
2024-04-05,PFE,26.123,26.226,24.796,25.088,177638900,0.0,0.0
2024-04-12,PFE,25.031,25.803,24.307,24.335,189966700,0.0,0.0
2024-04-19,PFE,24.382,24.626,23.742,24.466,182500200,0.0,0.0
2024-04-26,PFE,24.466,24.937,23.714,23.902,178712200,0.0,0.0
2024-05-03,PFE,24.071,26.292,24.034,26.17,305619800,0.0,0.0
2024-05-10,PFE,26.33,27.013,25.784,26.755,238274800,0.42,0.0
2024-05-17,PFE,26.927,27.73,26.908,27.357,167701200,0.0,0.0
2024-05-24,PFE,27.376,28.303,27.052,27.586,162138300,0.0,0.0
2024-05-31,PFE,27.51,27.586,26.45,27.376,158233700,0.0,0.0
2024-06-07,PFE,27.376,28.398,27.271,27.3,174720000,0.0,0.0
2024-06-14,PFE,27.08,27.08,25.982,26.297,162491700,0.0,0.0
2024-06-21,PFE,26.221,26.708,25.666,26.498,144267400,0.0,0.0
2024-06-28,PFE,26.698,27.176,25.858,26.727,154049400,0.0,0.0
2024-07-05,PFE,26.698,27.348,26.383,26.794,80647600,0.0,0.0
2024-07-12,PFE,26.794,27.921,26.077,27.625,168155400,0.0,0.0
2024-07-19,PFE,27.73,29.315,27.539,28.628,180142400,0.0,0.0
2024-07-26,PFE,28.761,29.913,27.997,29.807,179544200,0.42,0.0
2024-08-02,PFE,29.729,30.552,28.848,29.477,254667700,0.0,0.0
2024-08-09,PFE,28.179,29.109,27.559,27.656,157625900,0.0,0.0
2024-08-16,PFE,27.685,28.266,26.978,27.414,158449700,0.0,0.0
2024-08-23,PFE,27.462,28.276,27.395,27.995,106540300,0.0,0.0
2024-08-30,PFE,28.015,28.17,27.637,28.102,108932100,0.0,0.0
2024-09-06,PFE,27.753,28.015,27.259,27.666,125151800,0.0,0.0
2024-09-13,PFE,27.646,28.828,27.559,28.354,153403900,0.0,0.0
2024-09-20,PFE,28.644,29.4,28.315,28.499,161623300,0.0,0.0
2024-09-27,PFE,28.509,28.78,27.424,28.179,132608500,0.0,0.0
2024-10-04,PFE,28.199,28.276,27.356,27.685,137594900,0.0,0.0
2024-10-11,PFE,28.45,29.477,28.044,28.247,188763300,0.0,0.0
2024-10-18,PFE,28.247,28.886,27.947,28.305,129043000,0.0,0.0
2024-10-25,PFE,28.305,28.305,27.55,27.559,132214400,0.0,0.0
2024-11-01,PFE,27.705,28.257,27.152,27.211,272097700,0.0,0.0
2024-11-08,PFE,27.22,27.259,26.232,26.285,255709200,0.42,0.0
2024-11-15,PFE,26.285,26.413,24.082,24.397,331684200,0.0,0.0
2024-11-22,PFE,24.564,25.331,24.21,25.233,249758700,0.0,0.0
2024-11-29,PFE,25.331,26.02,25.193,25.784,140973700,0.0,0.0
2024-12-06,PFE,25.646,25.794,24.731,25.312,210950800,0.0,0.0
2024-12-13,PFE,25.341,26.01,24.652,25.164,188063400,0.0,0.0
2024-12-20,PFE,25.174,26.089,24.81,25.931,325874200,0.0,0.0
2024-12-27,PFE,25.931,26.413,25.764,26.187,121691100,0.0,0.0
2025-01-03,PFE,26.049,26.423,25.813,26.158,126260800,0.0,0.0
2025-01-10,PFE,26.276,27.122,25.803,26.285,147248600,0.0,0.0
2025-01-17,PFE,26.217,26.433,25.538,25.872,155527600,0.0,0.0
2025-01-24,PFE,26.02,26.207,25.43,26.09,153923200,0.43,0.0
2025-01-31,PFE,26.24,27.07,26.18,26.52,195253000,0.0,0.0
2023-02-03,JPM,131.369,135.285,131.169,134.107,32165100,0.0,0.0
2023-02-10,JPM,133.289,137.196,131.73,134.059,38838100,0.0,0.0
2023-02-17,JPM,134.306,136.768,133.137,135.2,39226400,0.0,0.0
2023-02-24,JPM,133.726,134.363,130.637,133.954,38298700,0.0,0.0
2023-03-03,JPM,135.076,136.644,132.633,136.549,48793600,0.0,0.0
2023-03-10,JPM,136.34,136.911,121.493,127.035,94499200,0.0,0.0
2023-03-17,JPM,124.716,128.822,119.241,119.583,169784300,0.0,0.0
2023-03-24,JPM,120.704,125.21,117.017,118.727,96922200,0.0,0.0
2023-03-31,JPM,120.514,123.889,120.039,123.86,69509600,0.0,0.0
2023-04-07,JPM,123.48,124.934,121.104,122.112,41730200,1.0,0.0
2023-04-14,JPM,121.221,133.272,120.914,132.898,88196100,0.0,0.0
2023-04-21,JPM,134.067,135.82,131.873,134.632,61397400,0.0,0.0
2023-04-28,JPM,134.556,135.169,128.367,132.429,51535800,0.0,0.0
2023-05-05,JPM,136.28,137.343,126.269,130.992,75808400,0.0,0.0
2023-05-12,JPM,131.71,132.256,127.534,128.463,40005600,0.0,0.0
2023-05-19,JPM,128.626,134.584,128.329,133.329,51318500,0.0,0.0
2023-05-26,JPM,135.073,135.686,128.923,131.183,46547800,0.0,0.0
2023-06-02,JPM,131.049,135.533,128.75,134.565,46785100,0.0,0.0
2023-06-09,JPM,134.22,135.839,132.323,135.082,41740000,0.0,0.0
2023-06-16,JPM,135.14,137.918,133.885,137.238,47522100,0.0,0.0
2023-06-23,JPM,136.615,137.966,131.835,133.013,38337800,0.0,0.0
2023-06-30,JPM,133.032,139.863,131.902,139.326,53774000,0.0,0.0
2023-07-07,JPM,140.045,141.28,136.425,139.222,35643500,1.0,0.0
2023-07-14,JPM,139.376,147.469,139.376,144.459,69935400,0.0,0.0
2023-07-21,JPM,145.019,151.038,145.019,149.456,63833100,0.0,0.0
2023-07-28,JPM,149.475,153.16,149.244,151.346,52936900,0.0,0.0
2023-08-04,JPM,151.607,153.729,148.482,150.488,36336600,0.0,0.0
2023-08-11,JPM,151.047,152.108,147.179,148.974,33326100,0.0,0.0
2023-08-18,JPM,148.163,149.427,142.212,143.688,40793600,0.0,0.0
2023-08-25,JPM,144.344,144.778,140.302,141.836,39096500,0.0,0.0
2023-09-01,JPM,142.337,143.861,140.534,141.614,36544400,0.0,0.0
2023-09-08,JPM,141.942,142.955,137.592,138.73,31965500,0.0,0.0
2023-09-15,JPM,139.617,144.585,138.595,143.534,53402300,0.0,0.0
2023-09-22,JPM,142.907,144.922,140.042,140.563,36911900,0.0,0.0
2023-09-29,JPM,140.196,143.591,138.605,139.878,42014700,0.0,0.0
2023-10-06,JPM,139.695,141.746,136.839,140.988,45576000,1.05,0.0
2023-10-13,JPM,139.589,148.771,139.433,143.806,66863300,0.0,0.0
2023-10-20,JPM,145.214,145.282,138.092,138.899,58242100,0.0,0.0
2023-10-27,JPM,138.889,139.608,131.359,131.844,53801500,0.0,0.0
2023-11-03,JPM,132.573,139.695,132.185,138.947,48679300,0.0,0.0
2023-11-10,JPM,139.112,142.329,138.743,142.28,37517000,0.0,0.0
2023-11-17,JPM,141.571,148.528,141.046,148.489,40907900,0.0,0.0
2023-11-24,JPM,147.77,150.063,147.614,149.189,22773900,0.0,0.0
2023-12-01,JPM,149.082,153.386,148.382,152.395,40750700,0.0,0.0
2023-12-08,JPM,151.598,154.708,151.462,154.027,43606200,0.0,0.0
2023-12-15,JPM,154.027,160.596,153.668,160.547,64644900,0.0,0.0
2023-12-22,JPM,161.218,164.609,160.858,162.656,43726600,0.0,0.0
2023-12-29,JPM,162.714,165.853,162.442,165.279,23864100,0.0,0.0
2024-01-05,JPM,164.298,169.505,164.123,168.42,41866400,1.05,0.0
2024-01-12,JPM,168.176,172.37,164.871,165.272,62172400,0.0,0.0
2024-01-19,JPM,161.185,166.758,160.628,166.504,50810600,0.0,0.0
2024-01-26,JPM,166.65,169.192,164.676,168.43,47481900,0.0,0.0
2024-02-02,JPM,168.391,174.315,167.472,170.825,47277500,0.0,0.0
2024-02-09,JPM,169.974,171.939,169.055,171.099,34167500,0.0,0.0
2024-02-16,JPM,170.874,176.182,168.762,175.029,40865100,0.0,0.0
2024-02-23,JPM,175.185,181.061,174.423,179.878,33098200,0.0,0.0
2024-03-01,JPM,179.643,182.273,178.167,181.149,34948900,0.0,0.0
2024-03-08,JPM,180.582,186.242,180.152,184.013,35039400,0.0,0.0
2024-03-15,JPM,183.094,187.445,182.058,186.047,46785500,0.0,0.0
2024-03-22,JPM,186.37,195.999,185.646,192.226,46169100,0.0,0.0
2024-03-29,JPM,192.206,196.234,189.723,195.823,31935600,0.0,0.0
2024-04-05,JPM,195.52,196.449,191.862,194.163,39451900,1.15,0.0
2024-04-12,JPM,194.33,195.668,179.501,179.747,64684900,0.0,0.0
2024-04-19,JPM,181.429,184.339,176.217,182.707,63173400,0.0,0.0
2024-04-26,JPM,182.894,191.626,182.884,190.269,43855000,0.0,0.0
2024-05-03,JPM,190.259,191.744,185.323,187.339,36411300,0.0,0.0
2024-05-10,JPM,188.538,196.022,186.66,195.461,40334600,0.0,0.0
2024-05-17,JPM,195.491,201.637,194.743,201.381,41773800,0.0,0.0
2024-05-24,JPM,200.988,202.453,192.147,197.369,56644200,0.0,0.0
2024-05-31,JPM,196.533,199.916,193.612,199.257,34277800,0.0,0.0
2024-06-07,JPM,198.942,199.05,192.078,196.622,36249000,0.0,0.0
2024-06-14,JPM,195.923,197.497,187.703,190.554,43519600,0.0,0.0
2024-06-21,JPM,190.259,196.13,189.433,193.032,47452000,0.0,0.0
2024-06-28,JPM,194.517,199.227,193.013,198.893,47681500,0.0,0.0
2024-07-05,JPM,199.463,206.878,199.286,202.497,31662700,1.15,0.0
2024-07-12,JPM,202.744,207.411,199.837,202.645,52195900,0.0,0.0
2024-07-19,JPM,204.87,215.124,204.405,207.431,54360200,0.0,0.0
2024-07-26,JPM,208.103,210.773,205.72,209.863,34771100,0.0,0.0
2024-08-02,JPM,210.269,213.967,194.685,196.91,53416200,0.0,0.0
2024-08-09,JPM,191.877,204.158,188.762,203.496,47038600,0.0,0.0
2024-08-16,JPM,204.099,211.693,201.38,211.574,35255800,0.0,0.0
2024-08-23,JPM,211.604,216.736,210.457,215.865,29394200,0.0,0.0
2024-08-30,JPM,216.558,222.955,215.608,222.283,31787000,0.0,0.0
2024-09-06,JPM,219.811,221.591,208.726,210.081,32190500,0.0,0.0
2024-09-13,JPM,212.78,216.192,198.364,202.032,70283200,0.0,0.0
2024-09-20,JPM,203.525,209.537,203.288,208.726,56988300,0.0,0.0
2024-09-27,JPM,208.637,210.565,206.274,208.143,38363200,0.0,0.0
2024-10-04,JPM,204.0,210.582,202.052,210.135,40477800,1.25,0.0
2024-10-11,JPM,209.946,223.476,207.309,221.148,46012500,0.0,0.0
2024-10-18,JPM,222.053,224.759,217.755,224.212,38137900,0.0,0.0
2024-10-25,JPM,224.063,224.54,219.745,221.168,34009200,0.0,0.0
2024-11-01,JPM,222.202,225.585,220.441,221.795,35287300,0.0,0.0
2024-11-08,JPM,221.506,246.726,218.044,235.762,63771300,0.0,0.0
2024-11-15,JPM,238.767,245.154,237.533,244.05,49041700,0.0,0.0
2024-11-22,JPM,246.487,247.87,237.414,247.273,41641400,0.0,0.0
2024-11-29,JPM,248.308,253.003,247.064,248.437,27474600,0.0,0.0
2024-12-06,JPM,248.268,248.964,240.985,246.089,34995900,0.0,0.0
2024-12-13,JPM,245.86,246.686,237.911,238.707,40575700,0.0,0.0
2024-12-20,JPM,239.374,239.433,228.351,236.379,72577200,0.0,0.0
2024-12-27,JPM,234.857,242.139,233.673,239.931,22522600,0.0,0.0
2025-01-03,JPM,237.543,243.622,235.892,242.03,29306800,0.0,0.0
2025-01-10,JPM,243.7,245.69,238.74,239.87,37603300,1.25,0.0
2025-01-17,JPM,239.67,260.62,239.0,259.16,73831600,0.0,0.0
2025-01-24,JPM,260.07,267.1,259.5,264.84,41150000,0.0,0.0
2025-01-31,JPM,264.17,270.82,262.26,267.3,38529900,0.0,0.0
2023-02-03,BAC,33.29,34.765,33.205,34.453,115579500,0.0,0.0
2023-02-10,BAC,34.283,34.992,33.129,33.649,169752200,0.0,0.0
2023-02-17,BAC,33.555,34.037,32.855,33.432,137533000,0.0,0.0
2023-02-24,BAC,33.016,33.148,32.004,32.354,131153900,0.0,0.0
2023-03-03,BAC,32.581,32.808,31.412,32.516,175756000,0.22,0.0
2023-03-10,BAC,32.592,32.897,27.528,28.813,407336400,0.0,0.0
2023-03-17,BAC,27.528,28.642,26.291,26.481,742777800,0.0,0.0
2023-03-24,BAC,26.881,27.585,25.053,25.834,445430500,0.0,0.0
2023-03-31,BAC,26.586,27.661,26.567,27.224,352461900,0.0,0.0
2023-04-07,BAC,27.262,27.585,26.138,26.5,197246100,0.0,0.0
2023-04-14,BAC,26.338,28.432,26.319,28.099,277019400,0.0,0.0
2023-04-21,BAC,28.337,29.441,27.985,28.432,351750200,0.0,0.0
2023-04-28,BAC,28.356,28.461,26.938,27.871,202180400,0.0,0.0
2023-05-05,BAC,28.08,28.118,25.539,26.376,288237900,0.0,0.0
2023-05-12,BAC,26.729,26.795,25.586,25.786,183879300,0.0,0.0
2023-05-19,BAC,25.796,27.29,25.729,26.757,234951000,0.0,0.0
2023-05-26,BAC,26.938,27.68,26.453,26.947,236877900,0.0,0.0
2023-06-02,BAC,26.957,27.777,26.157,27.546,227662000,0.22,0.0
2023-06-09,BAC,27.652,28.448,27.153,28.084,199713200,0.0,0.0
2023-06-16,BAC,28.112,28.592,27.527,28.007,217126000,0.0,0.0
2023-06-23,BAC,27.834,27.863,26.472,26.625,184335600,0.0,0.0
2023-06-30,BAC,26.673,27.93,26.664,27.527,243152000,0.0,0.0
2023-07-07,BAC,27.537,28.228,26.961,27.374,154817300,0.0,0.0
2023-07-14,BAC,27.431,28.88,27.268,27.93,217169700,0.0,0.0
2023-07-21,BAC,27.968,30.808,27.94,30.684,331293200,0.0,0.0
2023-07-28,BAC,30.703,31.518,30.425,30.607,236398000,0.0,0.0
2023-08-04,BAC,30.607,30.943,29.532,30.031,159349000,0.0,0.0
2023-08-11,BAC,30.137,30.607,29.245,30.022,170201600,0.0,0.0
2023-08-18,BAC,29.791,29.849,27.805,27.93,191810400,0.0,0.0
2023-08-25,BAC,28.036,28.112,27.038,27.345,183420000,0.0,0.0
2023-09-01,BAC,27.527,28.182,27.412,28.037,169304800,0.24,0.0
2023-09-08,BAC,27.998,28.173,27.05,27.437,163103700,0.0,0.0
2023-09-15,BAC,27.582,28.482,27.476,27.902,219468800,0.0,0.0
2023-09-22,BAC,27.863,28.027,26.702,26.741,168427200,0.0,0.0
2023-09-29,BAC,26.605,27.079,26.131,26.489,190630600,0.0,0.0
2023-10-06,BAC,26.383,26.47,24.641,25.222,275394300,0.0,0.0
2023-10-13,BAC,24.922,26.818,24.883,25.889,229761500,0.0,0.0
2023-10-20,BAC,26.276,27.128,25.386,25.454,341173600,0.0,0.0
2023-10-27,BAC,25.28,25.502,24.148,24.351,286985600,0.0,0.0
2023-11-03,BAC,24.496,27.989,24.457,27.495,261918400,0.0,0.0
2023-11-10,BAC,27.631,27.834,26.45,26.779,175652300,0.0,0.0
2023-11-17,BAC,26.644,29.024,26.528,29.005,217613100,0.0,0.0
2023-11-24,BAC,29.005,29.266,28.521,28.763,145633600,0.0,0.0
2023-12-01,BAC,28.637,30.279,28.366,30.192,228336000,0.24,0.0
2023-12-08,BAC,29.772,30.738,29.577,30.192,200823900,0.0,0.0
2023-12-15,BAC,30.153,33.225,29.694,32.766,318054000,0.0,0.0
2023-12-22,BAC,32.873,32.951,31.986,32.6,199524700,0.0,0.0
2023-12-29,BAC,32.62,33.147,32.542,32.834,99181400,0.0,0.0
2024-01-05,BAC,32.561,33.829,32.415,33.576,171720800,0.0,0.0
2024-01-12,BAC,33.449,33.449,31.167,31.986,237537600,0.0,0.0
2024-01-19,BAC,31.606,31.703,30.494,31.42,192047900,0.0,0.0
2024-01-26,BAC,31.557,32.834,31.518,32.6,187354500,0.0,0.0
2024-02-02,BAC,32.571,34.229,32.113,32.639,242787100,0.0,0.0
2024-02-09,BAC,32.288,32.532,31.82,32.249,173449300,0.0,0.0
2024-02-16,BAC,32.181,33.39,31.547,33.244,180736300,0.0,0.0
2024-02-23,BAC,32.942,33.244,32.347,33.078,141594700,0.0,0.0
2024-03-01,BAC,32.951,34.028,32.698,33.734,193501700,0.24,0.0
2024-03-08,BAC,33.675,35.482,33.635,34.961,224528000,0.0,0.0
2024-03-15,BAC,34.755,35.796,34.608,34.775,211497700,0.0,0.0
2024-03-22,BAC,35.02,36.935,34.755,36.385,209426100,0.0,0.0
2024-03-29,BAC,36.434,37.318,36.14,37.239,142766300,0.0,0.0
2024-04-05,BAC,37.259,37.662,36.071,36.444,175759500,0.0,0.0
2024-04-12,BAC,36.532,37.092,34.892,35.148,183781000,0.0,0.0
2024-04-19,BAC,35.678,36.454,33.537,36.307,306656600,0.0,0.0
2024-04-26,BAC,36.336,37.799,36.208,37.151,181502700,0.0,0.0
2024-05-03,BAC,37.161,37.377,35.992,36.582,157937600,0.0,0.0
2024-05-10,BAC,36.984,38.084,36.69,37.76,144559600,0.0,0.0
2024-05-17,BAC,37.927,38.781,37.495,38.585,143831300,0.0,0.0
2024-05-24,BAC,38.555,39.125,38.074,38.988,164202600,0.0,0.0
2024-05-31,BAC,38.938,39.361,36.915,39.272,167092400,0.0,0.0
2024-06-07,BAC,39.321,39.482,38.654,39.304,157618200,0.24,0.0
2024-06-14,BAC,39.106,39.403,38.0,38.77,193143000,0.0,0.0
2024-06-21,BAC,38.622,39.827,38.513,39.017,158574700,0.0,0.0
2024-06-28,BAC,39.294,39.857,37.881,39.294,187796100,0.0,0.0
2024-07-05,BAC,39.432,40.707,39.195,39.926,102986300,0.0,0.0
2024-07-12,BAC,40.114,41.418,39.946,41.092,152440300,0.0,0.0
2024-07-19,BAC,41.349,43.908,41.201,42.386,270767200,0.0,0.0
2024-07-26,BAC,42.129,42.357,40.914,41.171,209753800,0.0,0.0
2024-08-02,BAC,41.28,41.388,36.735,37.13,268983700,0.0,0.0
2024-08-09,BAC,35.223,38.128,34.719,37.822,224610700,0.0,0.0
2024-08-16,BAC,38.039,39.205,37.555,38.869,144519400,0.0,0.0
2024-08-23,BAC,39.007,39.689,37.881,39.294,186499000,0.0,0.0
2024-08-30,BAC,39.521,40.371,38.859,40.262,201592900,0.0,0.0
2024-09-06,BAC,40.094,40.46,38.347,38.546,169341000,0.26,0.0
2024-09-13,BAC,39.033,39.62,37.8,38.436,204620200,0.0,0.0
2024-09-20,BAC,38.595,40.823,38.575,40.047,225336400,0.0,0.0
2024-09-27,BAC,39.988,40.216,38.725,39.182,160578200,0.0,0.0
2024-10-04,BAC,39.013,40.027,38.516,39.888,144889200,0.0,0.0
2024-10-11,BAC,39.988,41.937,39.49,41.718,157465100,0.0,0.0
2024-10-18,BAC,41.728,43.12,41.489,42.086,194328800,0.0,0.0
2024-10-25,BAC,42.016,42.742,41.34,41.658,148122200,0.0,0.0
2024-11-01,BAC,41.837,42.663,41.41,41.529,144299800,0.0,0.0
2024-11-08,BAC,41.38,45.298,40.883,44.88,258719700,0.0,0.0
2024-11-15,BAC,45.348,46.581,45.328,46.491,194575300,0.0,0.0
2024-11-22,BAC,46.491,46.959,45.666,46.74,172259600,0.0,0.0
2024-11-29,BAC,46.999,47.814,46.899,47.247,119560500,0.0,0.0
2024-12-06,BAC,47.476,47.555,45.875,46.75,159460400,0.26,0.0
2024-12-13,BAC,46.56,46.75,45.38,45.67,164036800,0.0,0.0
2024-12-20,BAC,45.59,45.68,43.1,44.17,214962700,0.0,0.0
2024-12-27,BAC,43.9,44.78,42.78,44.34,81479100,0.0,0.0
2025-01-03,BAC,43.89,44.85,43.55,44.81,81286500,0.0,0.0
2025-01-10,BAC,45.16,46.65,44.74,45.11,152617000,0.0,0.0
2025-01-17,BAC,45.1,47.51,44.69,46.53,228712800,0.0,0.0
2025-01-24,BAC,46.62,47.15,45.76,46.52,152364500,0.0,0.0
2025-01-31,BAC,46.55,47.44,46.16,46.3,156686900,0.0,0.0
2023-02-03,AMZN,102.53,114.0,101.24,103.39,382979100,0.0,0.0
2023-02-10,AMZN,102.93,103.95,96.23,97.61,394687400,0.0,0.0
2023-02-17,AMZN,97.85,101.17,95.65,97.2,273370600,0.0,0.0
2023-02-24,AMZN,95.34,97.01,92.32,93.5,221635300,0.0,0.0
2023-03-03,AMZN,94.28,94.94,90.39,94.9,254998100,0.0,0.0
2023-03-10,AMZN,95.19,96.55,90.25,90.73,272158400,0.0,0.0
2023-03-17,AMZN,89.97,100.99,88.12,98.95,375788700,0.0,0.0
2023-03-24,AMZN,98.41,102.1,95.7,98.13,292116300,0.0,0.0
2023-03-31,AMZN,99.07,103.49,96.29,103.29,245608400,0.0,0.0
2023-04-07,AMZN,102.3,104.2,99.8,102.06,178781600,0.0,0.0
2023-04-14,AMZN,100.96,103.2,97.71,102.51,273789600,0.0,0.0
2023-04-21,AMZN,103.16,108.15,101.39,106.96,282580000,0.0,0.0
2023-04-28,AMZN,107.66,110.86,102.45,105.45,488932400,0.0,0.0
2023-05-05,AMZN,104.95,105.96,101.15,105.66,315507800,0.0,0.0
2023-05-12,AMZN,105.04,113.28,104.7,110.26,296882800,0.0,0.0
2023-05-19,AMZN,111.15,118.6,109.25,116.25,318303500,0.0,0.0
2023-05-26,AMZN,116.77,121.5,113.78,120.11,365081900,0.0,0.0
2023-06-02,AMZN,122.37,126.39,119.17,124.25,252705700,0.0,0.0
2023-06-09,AMZN,123.36,127.4,120.63,123.43,302797900,0.0,0.0
2023-06-16,AMZN,124.02,128.41,123.53,125.49,298971900,0.0,0.0
2023-06-23,AMZN,124.97,130.84,123.85,129.33,271277600,0.0,0.0
2023-06-30,AMZN,129.33,131.49,127.1,130.36,254011300,0.0,0.0
2023-07-07,AMZN,130.82,131.85,127.37,129.78,146728800,0.0,0.0
2023-07-14,AMZN,129.07,136.65,125.92,134.68,281422600,0.0,0.0
2023-07-21,AMZN,134.56,135.99,128.42,130.0,351035900,0.0,0.0
2023-07-28,AMZN,130.31,133.01,126.11,132.21,237666000,0.0,0.0
2023-08-04,AMZN,133.2,143.63,126.41,139.57,376551500,0.0,0.0
2023-08-11,AMZN,140.99,142.54,137.0,138.41,274701400,0.0,0.0
2023-08-18,AMZN,138.3,141.28,131.15,133.22,228429600,0.0,0.0
2023-08-25,AMZN,133.74,136.78,130.58,133.26,204972400,0.0,0.0
2023-09-01,AMZN,133.78,139.96,131.85,138.12,208621100,0.0,0.0
2023-09-08,AMZN,137.73,138.85,133.16,138.23,169269300,0.0,0.0
2023-09-15,AMZN,138.75,145.86,138.64,140.39,326793500,0.0,0.0
2023-09-22,AMZN,140.48,141.75,128.52,129.12,280708800,0.0,0.0
2023-09-29,AMZN,129.36,131.78,123.04,127.12,302552000,0.0,0.0
2023-10-06,AMZN,127.28,130.47,124.13,127.96,230255100,0.0,0.0
2023-10-13,AMZN,126.22,134.48,124.76,129.79,223009300,0.0,0.0
2023-10-20,AMZN,130.69,133.07,124.97,125.17,252181700,0.0,0.0
2023-10-27,AMZN,124.63,130.02,118.35,127.74,395043700,0.0,0.0
2023-11-03,AMZN,129.72,139.49,128.56,138.6,281848200,0.0,0.0
2023-11-10,AMZN,138.76,143.65,138.36,143.56,228568800,0.0,0.0
2023-11-17,AMZN,142.08,147.29,139.52,145.18,255521100,0.0,0.0
2023-11-24,AMZN,145.13,147.74,141.5,146.74,181224700,0.0,0.0
2023-12-01,AMZN,147.53,149.26,144.33,147.03,242823600,0.0,0.0
2023-12-08,AMZN,145.25,148.57,142.81,147.42,229006400,0.0,0.0
2023-12-15,AMZN,145.66,150.57,143.64,149.97,317057700,0.0,0.0
2023-12-22,AMZN,150.56,155.63,150.05,153.42,221792000,0.0,0.0
2023-12-29,AMZN,153.56,154.78,151.03,151.94,123347900,0.0,0.0
2024-01-05,AMZN,151.54,152.38,144.05,145.24,197929500,0.0,0.0
2024-01-12,AMZN,146.74,157.17,146.15,154.62,224524500,0.0,0.0
2024-01-19,AMZN,153.53,155.76,149.91,155.34,165221900,0.0,0.0
2024-01-26,AMZN,156.89,160.72,153.9,159.12,224906800,0.0,0.0
2024-02-02,AMZN,159.34,172.5,154.81,171.81,334459500,0.0,0.0
2024-02-09,AMZN,170.2,175.0,167.65,174.45,244063400,0.0,0.0
2024-02-16,AMZN,174.8,175.39,165.75,169.51,248140800,0.0,0.0
2024-02-23,AMZN,167.83,175.75,165.74,174.99,201663500,0.0,0.0
2024-03-01,AMZN,175.7,178.73,172.27,178.22,189452400,0.0,0.0
2024-03-08,AMZN,177.53,180.14,173.26,175.35,178617500,0.0,0.0
2024-03-15,AMZN,174.31,179.53,171.47,174.42,211689300,0.0,0.0
2024-03-22,AMZN,175.8,181.42,173.52,178.87,148867200,0.0,0.0
2024-03-29,AMZN,178.01,181.7,177.24,180.38,130798700,0.0,0.0
2024-04-05,AMZN,180.79,186.27,178.38,185.07,176792100,0.0,0.0
2024-04-12,AMZN,186.9,189.77,182.67,186.13,190222400,0.0,0.0
2024-04-19,AMZN,187.43,188.69,173.44,174.63,198977200,0.0,0.0
2024-04-26,AMZN,176.94,180.82,166.32,179.62,202325700,0.0,0.0
2024-05-03,AMZN,182.75,187.87,174.8,186.21,336824300,0.0,0.0
2024-05-10,AMZN,186.28,191.7,184.8,187.48,172420800,0.0,0.0
2024-05-17,AMZN,188.0,188.31,182.73,184.7,211066900,0.0,0.0
2024-05-24,AMZN,184.34,186.67,180.08,180.75,170604000,0.0,0.0
